試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,13,L,久保田雅人,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,5,3,40.6,0,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,16,,濱本豊,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,18,,古賀健太,3,□,□,□,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,2,1,1,0,37.5,0,0,0,-,3,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,21,,井口直紀,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,1,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,22,,藤岡諒馬,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,24,,米田亘希,2,nan,□,□,nan,nan,2,2,0,100.0,100.0,1.00,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,2,,,,,,,,
2021-03-20,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,69,34,5,49.3,42.0,11.33,15,7,2,46.7,0,0.00,55,1,13,11,0.9,54,17,17,47.2,35,62,43,2,69.4,4,1.33,9.9,54.9
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,1,,富松崇彰,4,■,■,■,■,nan,12,8,1,66.7,58.3,2.00,0,0,0,-,4,1.00,16,0,0,1,1.6,0,0,0,-,12,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,2,,高橋健太郎,4,■,■,■,■,nan,12,8,0,66.7,66.7,2.00,0,0,0,-,0,-,10,0,1,4,7.5,0,0,0,-,8,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,3,L,山口拓海,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,4,64.7,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,4,,パダルクリスティアン,4,■,■,■,■,nan,50,30,2,60.0,56.0,7.50,11,8,0,72.7,0,-,12,1,6,3,2.1,0,0,0,-,31,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,5,,米山裕太,4,■,■,■,■,nan,9,6,0,66.7,66.7,1.50,0,0,0,-,0,-,10,0,4,0,-10.0,34,15,11,60.3,6,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,6,,落合一貴,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,7,,峯村雄大,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,9,,富田将馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,10,,星野秀知,4,■,■,■,■,nan,16,9,1,56.2,50.0,2.25,0,0,0,-,0,-,17,0,0,3,4.4,15,7,5,63.3,9,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,14,,酒井啓輔,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,15,,李博,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,17,,小澤宙輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,18,,鈴木悠二,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,21,,藤井直伸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,16,0,1,5,6.2,1,0,0,0.0,0,,,,,,,,
2021-03-20,東レアローズ,VC長野トライデンツ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,99,61,4,61.6,57.6,15.25,11,8,0,72.7,4,1.00,90,1,14,18,2.2,67,31,20,61.2,66,104,52,6,50.0,7,1.75,6.3,57.9
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,3,,池田颯太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,4,,中村竜輔,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,2,0.50,15,2,0,3,18.3,1,0,1,50.0,6,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,5,,笠利真吾,3,■,■,■,nan,nan,7,0,0,0.0,0.0,-,1,0,0,0.0,1,0.33,7,0,3,2,-3.6,1,0,1,50.0,1,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,7,,戸嵜嵩大,4,■,■,■,■,nan,21,12,1,57.1,52.4,3.00,4,3,0,75.0,0,-,11,1,4,2,4.5,43,18,17,61.6,13,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,8,,河東祐大,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,18,0,0,3,4.2,0,0,0,-,1,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,9,,池田幸太,2,nan,nan,□,■,nan,11,6,1,54.5,45.5,3.00,3,3,0,100.0,0,-,5,0,1,3,10.0,15,5,4,46.7,6,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,10,,ヌルムルキリヴァン,4,■,■,■,■,nan,52,27,3,51.9,46.2,6.75,23,12,2,52.2,2,0.50,14,3,7,1,10.7,0,0,0,-,32,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,12,L,山本憲吾,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,5,54.2,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,13,,椿芽久,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,14,,矢貫龍馬,3,nan,□,□,■,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,4,0,0,0,0.0,1,1,0,100.0,1,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,15,,波佐間泰平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,16,,森崎健史,3,■,■,■,nan,nan,7,4,1,57.1,42.9,1.33,0,0,0,-,1,0.33,10,0,2,2,0.0,2,2,0,100.0,5,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,21,,高澤和貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,22,L,角雅也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,VC長野トライデンツ,東レアローズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,104,52,6,50.0,44.2,13.00,31,18,2,58.1,7,1.75,87,6,18,16,6.3,76,30,28,57.9,65,99,61,4,61.6,4,1.00,2.2,61.2
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,1,,松本慶彦,3,■,■,■,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,3,1.00,9,0,0,1,2.8,0,0,0,-,5,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,2,,樋口裕希,3,■,■,■,nan,nan,20,10,2,50.0,40.0,3.33,7,5,1,71.4,2,0.67,8,0,2,1,-3.1,22,15,5,79.5,12,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,4,,高野直哉,3,■,■,■,nan,nan,19,13,1,68.4,63.2,4.33,5,3,1,60.0,0,-,11,2,1,6,29.5,18,8,4,55.6,15,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,6,,山崎貴矢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,7,,出耒田敬,3,■,■,■,nan,nan,13,10,0,76.9,76.9,3.33,0,0,0,-,0,-,12,0,1,4,6.2,0,0,0,-,10,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,8,,佐川翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,10,,千々木駿介,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,11,,関田誠大,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,0,1,1,0.0,0,0,0,-,1,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,12,,小池勇輝,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,2,3,4.2,2,1,1,75.0,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,14,,山口頌平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,0,20.0,0,0,0,-,1,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,18,,梅本鈴太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,2,70.0,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,24,,ジョンウェント,3,■,■,■,nan,nan,24,12,1,50.0,45.8,4.00,8,5,1,62.5,0,-,13,2,1,2,17.3,0,0,0,-,14,,,,,,,,
2021-03-20,堺ブレイザーズ,FC東京,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,86,47,5,54.7,48.8,15.67,20,13,3,65.0,6,2.00,74,5,8,18,10.1,52,30,12,69.2,58,94,45,4,47.9,2,0.67,4.2,58.9
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,1,,迫田郭志,3,■,■,■,nan,nan,21,12,0,57.1,57.1,4.00,0,0,0,-,0,-,10,1,4,2,5.0,24,16,6,79.2,13,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,3,,橘裕也,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,4,,山田要平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,5,,井上仁,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0,1,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,8,,栗山英之,3,■,■,■,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,1,0.33,11,1,1,1,9.1,1,0,1,50.0,7,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,10,L,古賀太一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,7,7,61.8,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,14,,長友優磨,3,□,□,■,nan,nan,19,12,0,63.2,63.2,4.00,5,2,0,40.0,0,-,4,0,1,1,0.0,0,0,0,-,12,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,16,,手原紳,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,19,,佐藤望実,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,1,1,0,100.0,1,0.33,12,0,2,2,0.0,16,5,1,34.4,6,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,20,,プレモビッチピーター,3,■,■,□,nan,nan,25,8,3,32.0,20.0,2.67,13,5,1,38.5,0,-,7,1,2,1,10.7,0,0,0,-,9,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,21,,平田亮介,3,■,■,■,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,0,-,6,0,1,0,-4.2,1,1,0,100.0,2,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,22,,宮原和輝,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,26,,黒田彪斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,FC東京,堺ブレイザーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,94,45,4,47.9,43.6,15.00,19,8,1,42.1,2,0.67,65,3,11,10,4.2,62,29,15,58.9,50,86,47,5,54.7,6,2.00,10.1,69.2
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,1,,藤中優斗,5,■,■,■,■,■,8,4,1,50.0,37.5,0.80,0,0,0,-,0,-,20,0,1,8,8.8,25,15,4,68.0,4,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,2,,金丸晃大,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,3,,伏見大和,5,■,■,□,□,□,3,1,0,33.3,33.3,0.20,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,1,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,4,,福山汰一,5,■,■,■,■,■,10,3,1,30.0,20.0,0.60,0,0,0,-,7,1.40,15,0,0,3,5.0,1,1,0,100.0,10,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,6,,フォンテレスフェリペ,5,■,■,■,■,□,25,8,2,32.0,24.0,1.60,5,2,1,40.0,2,0.40,12,1,2,4,12.5,19,9,7,65.8,11,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,8,,郡浩也,4,□,nan,□,□,■,12,7,0,58.3,58.3,1.75,2,1,0,50.0,1,0.25,9,0,0,3,8.3,10,3,4,50.0,8,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,9,,村山豪,3,nan,nan,■,■,■,5,3,0,60.0,60.0,1.00,0,0,0,-,0,-,6,0,2,2,0.0,1,1,0,100.0,3,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,10,,小林光輝,5,□,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,10,0,3,0,-7.5,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,11,,袴谷亮介,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,12,,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,14,,西田有志,5,■,■,■,■,■,47,28,2,59.6,55.3,5.60,17,11,1,64.7,1,0.20,26,6,2,8,28.8,1,0,0,0.0,35,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,15,,宮浦健人,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,16,,久保山尚,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,9,7,59.5,0,,,,,,,,
2021-03-20,ジェイテクトSTINGS,JTサンダーズ広島,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,110,54,6,49.1,43.6,10.80,24,14,2,58.3,11,2.20,109,7,13,28,9.9,78,38,22,62.8,72,141,70,8,49.6,10,2.00,3.3,54.3
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,1,,安永拓弥,5,■,■,■,■,■,13,6,0,46.2,46.2,1.20,0,0,0,-,1,0.20,11,0,1,1,0.0,1,0,0,0.0,7,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,2,,小野寺太志,5,■,■,■,■,■,24,14,1,58.3,54.2,2.80,0,0,0,-,2,0.40,19,0,2,5,3.9,3,2,1,83.3,16,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,6,,エドガートーマス,5,■,■,■,■,■,70,38,3,54.3,50.0,7.60,22,15,2,68.2,2,0.40,18,1,7,2,-1.4,0,0,0,-,41,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,7,,八子大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,12,,合田心平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,14,,熊倉允,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,15,L,唐川大志,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,17,7,53.9,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,16,,西知恕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,17,,金子聖輝,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,0,-,17,2,2,0,8.8,0,0,0,-,4,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,18,,山本将平,5,■,■,■,■,■,17,5,3,29.4,11.8,1.00,0,0,0,-,3,0.60,11,0,6,1,-11.4,19,10,6,68.4,8,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,19,,陳建禎,5,■,■,■,■,■,14,5,1,35.7,28.6,1.00,0,0,0,-,2,0.40,22,3,5,6,14.8,21,5,7,40.5,10,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,20,,坂下純也,4,nan,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,11,6,0,54.5,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,21,,ロジャーズ海,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,22,,西村信,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,JTサンダーズ広島,ジェイテクトSTINGS,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,141,70,8,49.6,44.0,14.00,22,15,2,68.2,10,2.00,106,6,25,15,3.3,93,40,21,54.3,86,110,54,6,49.1,11,2.20,9.9,62.8
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,1,,山田脩造,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,8.3,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,2,,山近哲,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,0,-,16,1,2,5,10.9,0,0,0,-,3,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,3,,クレクバルトシュ,4,■,■,■,■,nan,76,48,7,63.2,53.9,12.00,36,25,6,69.4,1,0.25,19,2,7,5,7.9,0,0,0,-,51,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,5,,前田一誠,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,6,,近裕崇,4,■,■,■,■,nan,7,3,1,42.9,28.6,0.75,0,0,0,-,2,0.50,13,0,1,2,1.9,5,0,2,20.0,5,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,7,,白岩直也,4,■,■,■,■,nan,17,6,2,35.3,23.5,1.50,0,0,0,-,0,-,14,0,1,4,5.4,30,15,9,65.0,6,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,8,,神谷雄飛,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,21,,永露元稀,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,22,,高梨健太,4,■,■,■,■,nan,21,11,0,52.4,52.4,2.75,1,1,0,100.0,0,-,13,1,3,4,9.6,31,18,9,72.6,12,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,11,5,67.5,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,ウルフドッグス名古屋,パナソニックパンサーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,126,70,10,55.6,47.6,17.50,37,26,6,70.3,3,0.75,96,4,15,23,6.2,86,44,25,65.7,77,106,59,6,55.7,11,2.75,4.8,55.0
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,1,,清水邦広,4,■,■,■,■,nan,39,24,1,61.5,59.0,6.00,14,10,0,71.4,5,1.25,16,0,1,5,6.2,3,0,2,33.3,29,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,2,,深津英臣,4,■,■,■,■,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,20,0,0,3,3.8,1,0,0,0.0,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,4,,大竹壱青,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,5,,渡辺奏吾,4,■,■,■,■,nan,16,7,0,43.8,43.8,1.75,1,1,0,100.0,0,-,14,1,3,2,5.4,29,10,8,48.3,8,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
